hotel_id,data_id,tipo_quarto,quartos_total,quartos_manutencao,quartos_disponiveis
6,20251225,Superior,48,0,48
6,20251226,Superior,48,2,46
6,20251227,Superior,48,0,48
6,20251228,Superior,48,2,46
6,20251229,Superior,48,0,48
6,20251230,Superior,48,1,47
6,20251231,Superior,48,1,47
6,20240101,Deluxe,32,0,32
6,20240102,Deluxe,32,0,32
6,20240103,Deluxe,32,0,32
6,20240104,Deluxe,32,0,32
6,20240105,Deluxe,32,1,31
6,20240106,Deluxe,32,1,31
6,20240107,Deluxe,32,0,32
6,20240108,Deluxe,32,0,32
6,20240109,Deluxe,32,0,32
6,20240110,Deluxe,32,0,32
6,20240111,Deluxe,32,0,32
6,20240112,Deluxe,32,1,31
6,20240113,Deluxe,32,0,32
6,20240114,Deluxe,32,1,31
6,20240115,Deluxe,32,0,32
6,20240116,Deluxe,32,1,31
6,20240117,Deluxe,32,0,32
6,20240118,Deluxe,32,0,32
6,20240119,Deluxe,32,0,32
6,20240120,Deluxe,32,0,32
6,20240121,Deluxe,32,1,31
6,20240122,Deluxe,32,1,31
6,20240123,Deluxe,32,1,31
6,20240124,Deluxe,32,1,31
6,20240125,Deluxe,32,1,31
6,20240126,Deluxe,32,0,32
6,20240127,Deluxe,32,1,31
6,20240128,Deluxe,32,2,30
6,20240129,Deluxe,32,2,30
6,20240130,Deluxe,32,0,32
6,20240131,Deluxe,32,1,31
6,20240201,Deluxe,32,0,32
6,20240202,Deluxe,32,2,30
6,20240203,Deluxe,32,1,31
6,20240204,Deluxe,32,0,32
6,20240205,Deluxe,32,0,32
6,20240206,Deluxe,32,0,32
6,20240207,Deluxe,32,2,30
6,20240208,Deluxe,32,1,31
6,20240209,Deluxe,32,0,32
6,20240210,Deluxe,32,1,31
6,20240211,Deluxe,32,0,32
6,20240212,Deluxe,32,0,32
6,20240213,Deluxe,32,0,32
6,20240214,Deluxe,32,1,31
6,20240215,Deluxe,32,0,32
6,20240216,Deluxe,32,1,31
6,20240217,Deluxe,32,1,31
6,20240218,Deluxe,32,2,30
6,20240219,Deluxe,32,0,32
6,20240220,Deluxe,32,2,30
6,20240221,Deluxe,32,1,31
6,20240222,Deluxe,32,2,30
6,20240223,Deluxe,32,1,31
6,20240224,Deluxe,32,0,32
6,20240225,Deluxe,32,0,32
6,20240226,Deluxe,32,0,32
6,20240227,Deluxe,32,0,32
6,20240228,Deluxe,32,0,32
6,20240229,Deluxe,32,0,32
6,20240301,Deluxe,32,0,32
6,20240302,Deluxe,32,1,31
6,20240303,Deluxe,32,2,30
6,20240304,Deluxe,32,2,30
6,20240305,Deluxe,32,1,31
6,20240306,Deluxe,32,1,31
6,20240307,Deluxe,32,1,31
6,20240308,Deluxe,32,0,32
6,20240309,Deluxe,32,0,32
6,20240310,Deluxe,32,1,31
6,20240311,Deluxe,32,2,30
6,20240312,Deluxe,32,1,31
6,20240313,Deluxe,32,0,32
6,20240314,Deluxe,32,2,30
6,20240315,Deluxe,32,0,32
6,20240316,Deluxe,32,1,31
6,20240317,Deluxe,32,1,31
6,20240318,Deluxe,32,1,31
6,20240319,Deluxe,32,2,30
6,20240320,Deluxe,32,1,31
6,20240321,Deluxe,32,4,28
6,20240322,Deluxe,32,1,31
6,20240323,Deluxe,32,1,31
6,20240324,Deluxe,32,0,32
6,20240325,Deluxe,32,1,31
6,20240326,Deluxe,32,0,32
6,20240327,Deluxe,32,2,30
6,20240328,Deluxe,32,2,30
6,20240329,Deluxe,32,1,31
6,20240330,Deluxe,32,2,30
6,20240331,Deluxe,32,0,32
6,20240401,Deluxe,32,0,32
6,20240402,Deluxe,32,3,29
6,20240403,Deluxe,32,0,32
6,20240404,Deluxe,32,1,31
6,20240405,Deluxe,32,1,31
6,20240406,Deluxe,32,0,32
6,20240407,Deluxe,32,0,32
6,20240408,Deluxe,32,0,32
6,20240409,Deluxe,32,2,30
6,20240410,Deluxe,32,1,31
6,20240411,Deluxe,32,1,31
6,20240412,Deluxe,32,2,30
6,20240413,Deluxe,32,3,29
6,20240414,Deluxe,32,1,31
6,20240415,Deluxe,32,2,30
6,20240416,Deluxe,32,1,31
6,20240417,Deluxe,32,0,32
6,20240418,Deluxe,32,1,31
6,20240419,Deluxe,32,0,32
6,20240420,Deluxe,32,3,29
6,20240421,Deluxe,32,1,31
6,20240422,Deluxe,32,1,31
6,20240423,Deluxe,32,0,32
6,20240424,Deluxe,32,4,28
6,20240425,Deluxe,32,0,32
6,20240426,Deluxe,32,4,28
6,20240427,Deluxe,32,2,30
6,20240428,Deluxe,32,2,30
6,20240429,Deluxe,32,5,27
6,20240430,Deluxe,32,1,31
6,20240501,Deluxe,32,1,31
6,20240502,Deluxe,32,1,31
6,20240503,Deluxe,32,2,30
6,20240504,Deluxe,32,5,27
6,20240505,Deluxe,32,2,30
6,20240506,Deluxe,32,3,29
6,20240507,Deluxe,32,4,28
6,20240508,Deluxe,32,2,30
6,20240509,Deluxe,32,3,29
6,20240510,Deluxe,32,1,31
6,20240511,Deluxe,32,2,30
6,20240512,Deluxe,32,0,32
6,20240513,Deluxe,32,4,28
6,20240514,Deluxe,32,1,31
6,20240515,Deluxe,32,0,32
6,20240516,Deluxe,32,0,32
6,20240517,Deluxe,32,3,29
6,20240518,Deluxe,32,1,31
6,20240519,Deluxe,32,1,31
6,20240520,Deluxe,32,0,32
6,20240521,Deluxe,32,1,31
6,20240522,Deluxe,32,2,30
6,20240523,Deluxe,32,0,32
6,20240524,Deluxe,32,2,30
6,20240525,Deluxe,32,5,27
6,20240526,Deluxe,32,0,32
6,20240527,Deluxe,32,2,30
6,20240528,Deluxe,32,0,32
6,20240529,Deluxe,32,6,26
6,20240530,Deluxe,32,1,31
6,20240531,Deluxe,32,1,31
6,20240601,Deluxe,32,2,30
6,20240602,Deluxe,32,1,31
6,20240603,Deluxe,32,1,31
6,20240604,Deluxe,32,0,32
6,20240605,Deluxe,32,2,30
6,20240606,Deluxe,32,0,32
6,20240607,Deluxe,32,2,30
6,20240608,Deluxe,32,1,31
6,20240609,Deluxe,32,1,31
6,20240610,Deluxe,32,0,32
6,20240611,Deluxe,32,0,32
6,20240612,Deluxe,32,1,31
6,20240613,Deluxe,32,0,32
6,20240614,Deluxe,32,2,30
6,20240615,Deluxe,32,0,32
6,20240616,Deluxe,32,0,32
6,20240617,Deluxe,32,3,29
6,20240618,Deluxe,32,3,29
6,20240619,Deluxe,32,1,31
6,20240620,Deluxe,32,2,30
6,20240621,Deluxe,32,0,32
6,20240622,Deluxe,32,3,29
6,20240623,Deluxe,32,1,31
6,20240624,Deluxe,32,1,31
6,20240625,Deluxe,32,2,30
6,20240626,Deluxe,32,4,28
6,20240627,Deluxe,32,2,30
6,20240628,Deluxe,32,0,32
6,20240629,Deluxe,32,0,32
6,20240630,Deluxe,32,4,28
6,20240701,Deluxe,32,0,32
6,20240702,Deluxe,32,1,31
6,20240703,Deluxe,32,0,32
6,20240704,Deluxe,32,0,32
6,20240705,Deluxe,32,0,32
6,20240706,Deluxe,32,0,32
6,20240707,Deluxe,32,1,31
6,20240708,Deluxe,32,1,31
6,20240709,Deluxe,32,0,32
6,20240710,Deluxe,32,0,32
6,20240711,Deluxe,32,0,32
6,20240712,Deluxe,32,0,32
6,20240713,Deluxe,32,0,32
6,20240714,Deluxe,32,0,32
6,20240715,Deluxe,32,1,31
6,20240716,Deluxe,32,0,32
6,20240717,Deluxe,32,1,31
6,20240718,Deluxe,32,0,32
6,20240719,Deluxe,32,0,32
6,20240720,Deluxe,32,2,30
6,20240721,Deluxe,32,2,30
6,20240722,Deluxe,32,0,32
6,20240723,Deluxe,32,0,32
6,20240724,Deluxe,32,1,31
6,20240725,Deluxe,32,0,32
6,20240726,Deluxe,32,0,32
6,20240727,Deluxe,32,0,32
6,20240728,Deluxe,32,0,32
6,20240729,Deluxe,32,1,31
6,20240730,Deluxe,32,0,32
6,20240731,Deluxe,32,0,32
6,20240801,Deluxe,32,1,31
6,20240802,Deluxe,32,1,31
6,20240803,Deluxe,32,1,31
6,20240804,Deluxe,32,1,31
6,20240805,Deluxe,32,3,29
6,20240806,Deluxe,32,1,31
6,20240807,Deluxe,32,0,32
6,20240808,Deluxe,32,2,30
6,20240809,Deluxe,32,2,30
6,20240810,Deluxe,32,0,32
6,20240811,Deluxe,32,2,30
6,20240812,Deluxe,32,1,31
6,20240813,Deluxe,32,0,32
6,20240814,Deluxe,32,0,32
6,20240815,Deluxe,32,3,29
6,20240816,Deluxe,32,1,31
6,20240817,Deluxe,32,1,31
6,20240818,Deluxe,32,0,32
6,20240819,Deluxe,32,4,28
6,20240820,Deluxe,32,1,31
6,20240821,Deluxe,32,2,30
6,20240822,Deluxe,32,1,31
6,20240823,Deluxe,32,0,32
6,20240824,Deluxe,32,1,31
6,20240825,Deluxe,32,2,30
6,20240826,Deluxe,32,2,30
6,20240827,Deluxe,32,1,31
6,20240828,Deluxe,32,1,31
6,20240829,Deluxe,32,0,32
6,20240830,Deluxe,32,2,30
6,20240831,Deluxe,32,4,28
6,20240901,Deluxe,32,4,28
6,20240902,Deluxe,32,0,32
6,20240903,Deluxe,32,3,29
6,20240904,Deluxe,32,1,31
6,20240905,Deluxe,32,0,32
6,20240906,Deluxe,32,0,32
6,20240907,Deluxe,32,0,32
6,20240908,Deluxe,32,2,30
6,20240909,Deluxe,32,4,28
6,20240910,Deluxe,32,3,29
6,20240911,Deluxe,32,0,32
6,20240912,Deluxe,32,0,32
6,20240913,Deluxe,32,0,32
6,20240914,Deluxe,32,2,30
6,20240915,Deluxe,32,1,31
6,20240916,Deluxe,32,0,32
6,20240917,Deluxe,32,1,31
6,20240918,Deluxe,32,0,32
6,20240919,Deluxe,32,0,32
6,20240920,Deluxe,32,2,30
6,20240921,Deluxe,32,2,30
6,20240922,Deluxe,32,1,31
6,20240923,Deluxe,32,3,29
6,20240924,Deluxe,32,1,31
6,20240925,Deluxe,32,2,30
6,20240926,Deluxe,32,0,32
6,20240927,Deluxe,32,2,30
6,20240928,Deluxe,32,2,30
6,20240929,Deluxe,32,0,32
6,20240930,Deluxe,32,1,31
6,20241001,Deluxe,32,0,32
6,20241002,Deluxe,32,2,30
6,20241003,Deluxe,32,0,32
6,20241004,Deluxe,32,1,31
6,20241005,Deluxe,32,0,32
6,20241006,Deluxe,32,0,32
6,20241007,Deluxe,32,0,32
6,20241008,Deluxe,32,1,31
6,20241009,Deluxe,32,2,30
6,20241010,Deluxe,32,1,31
6,20241011,Deluxe,32,2,30
6,20241012,Deluxe,32,1,31
6,20241013,Deluxe,32,1,31
6,20241014,Deluxe,32,2,30
6,20241015,Deluxe,32,2,30
6,20241016,Deluxe,32,0,32
6,20241017,Deluxe,32,1,31
6,20241018,Deluxe,32,1,31
6,20241019,Deluxe,32,3,29
6,20241020,Deluxe,32,1,31
6,20241021,Deluxe,32,2,30
6,20241022,Deluxe,32,3,29
6,20241023,Deluxe,32,1,31
6,20241024,Deluxe,32,2,30
6,20241025,Deluxe,32,2,30
6,20241026,Deluxe,32,0,32
6,20241027,Deluxe,32,3,29
6,20241028,Deluxe,32,1,31
6,20241029,Deluxe,32,1,31
6,20241030,Deluxe,32,1,31
6,20241031,Deluxe,32,1,31
6,20241101,Deluxe,32,0,32
6,20241102,Deluxe,32,2,30
6,20241103,Deluxe,32,1,31
6,20241104,Deluxe,32,0,32
6,20241105,Deluxe,32,2,30
6,20241106,Deluxe,32,1,31
6,20241107,Deluxe,32,0,32
6,20241108,Deluxe,32,1,31
6,20241109,Deluxe,32,0,32
6,20241110,Deluxe,32,2,30
6,20241111,Deluxe,32,3,29
6,20241112,Deluxe,32,2,30
6,20241113,Deluxe,32,2,30
6,20241114,Deluxe,32,4,28
6,20241115,Deluxe,32,2,30
6,20241116,Deluxe,32,1,31
6,20241117,Deluxe,32,1,31
6,20241118,Deluxe,32,0,32
6,20241119,Deluxe,32,4,28
6,20241120,Deluxe,32,1,31
6,20241121,Deluxe,32,0,32
6,20241122,Deluxe,32,3,29
6,20241123,Deluxe,32,2,30
6,20241124,Deluxe,32,2,30
6,20241125,Deluxe,32,1,31
6,20241126,Deluxe,32,1,31
6,20241127,Deluxe,32,1,31
6,20241128,Deluxe,32,0,32
6,20241129,Deluxe,32,1,31
6,20241130,Deluxe,32,0,32
6,20241201,Deluxe,32,0,32
6,20241202,Deluxe,32,0,32
6,20241203,Deluxe,32,0,32
6,20241204,Deluxe,32,0,32
6,20241205,Deluxe,32,0,32
6,20241206,Deluxe,32,0,32
6,20241207,Deluxe,32,0,32
6,20241208,Deluxe,32,0,32
6,20241209,Deluxe,32,0,32
6,20241210,Deluxe,32,2,30
6,20241211,Deluxe,32,0,32
6,20241212,Deluxe,32,0,32
6,20241213,Deluxe,32,2,30
6,20241214,Deluxe,32,1,31
6,20241215,Deluxe,32,2,30
6,20241216,Deluxe,32,0,32
6,20241217,Deluxe,32,1,31
6,20241218,Deluxe,32,1,31
6,20241219,Deluxe,32,0,32
6,20241220,Deluxe,32,0,32
6,20241221,Deluxe,32,0,32
6,20241222,Deluxe,32,0,32
6,20241223,Deluxe,32,0,32
6,20241224,Deluxe,32,1,31
6,20241225,Deluxe,32,3,29
6,20241226,Deluxe,32,0,32
6,20241227,Deluxe,32,0,32
6,20241228,Deluxe,32,0,32
6,20241229,Deluxe,32,3,29
6,20241230,Deluxe,32,3,29
6,20241231,Deluxe,32,1,31
6,20250101,Deluxe,32,0,32
6,20250102,Deluxe,32,0,32
6,20250103,Deluxe,32,0,32
6,20250104,Deluxe,32,1,31
6,20250105,Deluxe,32,2,30
6,20250106,Deluxe,32,1,31
6,20250107,Deluxe,32,0,32
6,20250108,Deluxe,32,0,32
6,20250109,Deluxe,32,1,31
6,20250110,Deluxe,32,0,32
6,20250111,Deluxe,32,0,32
6,20250112,Deluxe,32,1,31
6,20250113,Deluxe,32,2,30
6,20250114,Deluxe,32,2,30
6,20250115,Deluxe,32,1,31
6,20250116,Deluxe,32,1,31
6,20250117,Deluxe,32,1,31
6,20250118,Deluxe,32,0,32
6,20250119,Deluxe,32,1,31
6,20250120,Deluxe,32,2,30
6,20250121,Deluxe,32,0,32
6,20250122,Deluxe,32,1,31
6,20250123,Deluxe,32,0,32
6,20250124,Deluxe,32,0,32
6,20250125,Deluxe,32,0,32
6,20250126,Deluxe,32,0,32
6,20250127,Deluxe,32,0,32
6,20250128,Deluxe,32,3,29
6,20250129,Deluxe,32,1,31
6,20250130,Deluxe,32,1,31
6,20250131,Deluxe,32,0,32
6,20250201,Deluxe,32,0,32
6,20250202,Deluxe,32,0,32
6,20250203,Deluxe,32,1,31
6,20250204,Deluxe,32,0,32
6,20250205,Deluxe,32,1,31
6,20250206,Deluxe,32,0,32
6,20250207,Deluxe,32,2,30
6,20250208,Deluxe,32,0,32
6,20250209,Deluxe,32,1,31
6,20250210,Deluxe,32,3,29
6,20250211,Deluxe,32,0,32
6,20250212,Deluxe,32,2,30
6,20250213,Deluxe,32,0,32
6,20250214,Deluxe,32,0,32
6,20250215,Deluxe,32,1,31
6,20250216,Deluxe,32,2,30
6,20250217,Deluxe,32,0,32
6,20250218,Deluxe,32,1,31
6,20250219,Deluxe,32,1,31
6,20250220,Deluxe,32,1,31
6,20250221,Deluxe,32,0,32
6,20250222,Deluxe,32,2,30
6,20250223,Deluxe,32,1,31
6,20250224,Deluxe,32,0,32
6,20250225,Deluxe,32,2,30
6,20250226,Deluxe,32,0,32
6,20250227,Deluxe,32,1,31
6,20250228,Deluxe,32,1,31
6,20250301,Deluxe,32,1,31
6,20250302,Deluxe,32,0,32
6,20250303,Deluxe,32,0,32
6,20250304,Deluxe,32,0,32
6,20250305,Deluxe,32,0,32
6,20250306,Deluxe,32,1,31
6,20250307,Deluxe,32,2,30
6,20250308,Deluxe,32,0,32
6,20250309,Deluxe,32,0,32
6,20250310,Deluxe,32,1,31
6,20250311,Deluxe,32,5,27
6,20250312,Deluxe,32,1,31
6,20250313,Deluxe,32,1,31
6,20250314,Deluxe,32,0,32
6,20250315,Deluxe,32,3,29
6,20250316,Deluxe,32,2,30
6,20250317,Deluxe,32,3,29
6,20250318,Deluxe,32,0,32
6,20250319,Deluxe,32,2,30
6,20250320,Deluxe,32,0,32
6,20250321,Deluxe,32,1,31
6,20250322,Deluxe,32,0,32
6,20250323,Deluxe,32,0,32
6,20250324,Deluxe,32,0,32
6,20250325,Deluxe,32,1,31
6,20250326,Deluxe,32,1,31
6,20250327,Deluxe,32,3,29
6,20250328,Deluxe,32,0,32
6,20250329,Deluxe,32,5,27
6,20250330,Deluxe,32,0,32
6,20250331,Deluxe,32,1,31
6,20250401,Deluxe,32,0,32
6,20250402,Deluxe,32,4,28
6,20250403,Deluxe,32,1,31
6,20250404,Deluxe,32,1,31
6,20250405,Deluxe,32,2,30
6,20250406,Deluxe,32,2,30
6,20250407,Deluxe,32,0,32
6,20250408,Deluxe,32,0,32
6,20250409,Deluxe,32,1,31
6,20250410,Deluxe,32,3,29
6,20250411,Deluxe,32,1,31
6,20250412,Deluxe,32,0,32
6,20250413,Deluxe,32,1,31
6,20250414,Deluxe,32,0,32
6,20250415,Deluxe,32,5,27
6,20250416,Deluxe,32,1,31
6,20250417,Deluxe,32,1,31
6,20250418,Deluxe,32,1,31
6,20250419,Deluxe,32,3,29
6,20250420,Deluxe,32,2,30
6,20250421,Deluxe,32,1,31
6,20250422,Deluxe,32,2,30
6,20250423,Deluxe,32,1,31
6,20250424,Deluxe,32,0,32
6,20250425,Deluxe,32,1,31
6,20250426,Deluxe,32,0,32
6,20250427,Deluxe,32,2,30
6,20250428,Deluxe,32,3,29
6,20250429,Deluxe,32,3,29
6,20250430,Deluxe,32,0,32
6,20250501,Deluxe,32,0,32
6,20250502,Deluxe,32,2,30
6,20250503,Deluxe,32,0,32
6,20250504,Deluxe,32,2,30
6,20250505,Deluxe,32,3,29
6,20250506,Deluxe,32,2,30
6,20250507,Deluxe,32,2,30
6,20250508,Deluxe,32,3,29
6,20250509,Deluxe,32,3,29
6,20250510,Deluxe,32,0,32
6,20250511,Deluxe,32,2,30
6,20250512,Deluxe,32,4,28
6,20250513,Deluxe,32,0,32
6,20250514,Deluxe,32,2,30
6,20250515,Deluxe,32,1,31
6,20250516,Deluxe,32,4,28
6,20250517,Deluxe,32,2,30
6,20250518,Deluxe,32,0,32
6,20250519,Deluxe,32,2,30
6,20250520,Deluxe,32,0,32
6,20250521,Deluxe,32,3,29
6,20250522,Deluxe,32,2,30
6,20250523,Deluxe,32,0,32
6,20250524,Deluxe,32,2,30
6,20250525,Deluxe,32,0,32
6,20250526,Deluxe,32,5,27
6,20250527,Deluxe,32,1,31
6,20250528,Deluxe,32,0,32
6,20250529,Deluxe,32,1,31
6,20250530,Deluxe,32,2,30
6,20250531,Deluxe,32,0,32
6,20250601,Deluxe,32,0,32
6,20250602,Deluxe,32,0,32
6,20250603,Deluxe,32,0,32
6,20250604,Deluxe,32,0,32
6,20250605,Deluxe,32,2,30
6,20250606,Deluxe,32,0,32
6,20250607,Deluxe,32,1,31
6,20250608,Deluxe,32,1,31
6,20250609,Deluxe,32,1,31
6,20250610,Deluxe,32,1,31
6,20250611,Deluxe,32,0,32
6,20250612,Deluxe,32,0,32
6,20250613,Deluxe,32,1,31
6,20250614,Deluxe,32,1,31
6,20250615,Deluxe,32,1,31
6,20250616,Deluxe,32,2,30
6,20250617,Deluxe,32,1,31
6,20250618,Deluxe,32,0,32
6,20250619,Deluxe,32,0,32
6,20250620,Deluxe,32,1,31
6,20250621,Deluxe,32,3,29
6,20250622,Deluxe,32,0,32
6,20250623,Deluxe,32,1,31
6,20250624,Deluxe,32,2,30
6,20250625,Deluxe,32,0,32
6,20250626,Deluxe,32,2,30
6,20250627,Deluxe,32,2,30
6,20250628,Deluxe,32,4,28
6,20250629,Deluxe,32,2,30
6,20250630,Deluxe,32,0,32
6,20250701,Deluxe,32,0,32
6,20250702,Deluxe,32,0,32
6,20250703,Deluxe,32,1,31
6,20250704,Deluxe,32,1,31
6,20250705,Deluxe,32,0,32
6,20250706,Deluxe,32,2,30
6,20250707,Deluxe,32,1,31
6,20250708,Deluxe,32,0,32
6,20250709,Deluxe,32,0,32
6,20250710,Deluxe,32,0,32
6,20250711,Deluxe,32,0,32
6,20250712,Deluxe,32,2,30
6,20250713,Deluxe,32,0,32
6,20250714,Deluxe,32,0,32
6,20250715,Deluxe,32,0,32
6,20250716,Deluxe,32,0,32
6,20250717,Deluxe,32,1,31
6,20250718,Deluxe,32,0,32
6,20250719,Deluxe,32,2,30
6,20250720,Deluxe,32,2,30
6,20250721,Deluxe,32,0,32
6,20250722,Deluxe,32,0,32
6,20250723,Deluxe,32,3,29
6,20250724,Deluxe,32,1,31
6,20250725,Deluxe,32,1,31
6,20250726,Deluxe,32,1,31
6,20250727,Deluxe,32,0,32
6,20250728,Deluxe,32,0,32
6,20250729,Deluxe,32,1,31
6,20250730,Deluxe,32,2,30
6,20250731,Deluxe,32,0,32
6,20250801,Deluxe,32,1,31
6,20250802,Deluxe,32,1,31
6,20250803,Deluxe,32,1,31
6,20250804,Deluxe,32,2,30
6,20250805,Deluxe,32,0,32
6,20250806,Deluxe,32,0,32
6,20250807,Deluxe,32,3,29
6,20250808,Deluxe,32,0,32
6,20250809,Deluxe,32,1,31
6,20250810,Deluxe,32,2,30
6,20250811,Deluxe,32,3,29
6,20250812,Deluxe,32,1,31
6,20250813,Deluxe,32,1,31
6,20250814,Deluxe,32,0,32
6,20250815,Deluxe,32,1,31
6,20250816,Deluxe,32,1,31
6,20250817,Deluxe,32,2,30
6,20250818,Deluxe,32,2,30
6,20250819,Deluxe,32,2,30
6,20250820,Deluxe,32,1,31
6,20250821,Deluxe,32,0,32
6,20250822,Deluxe,32,1,31
6,20250823,Deluxe,32,3,29
6,20250824,Deluxe,32,0,32
6,20250825,Deluxe,32,1,31
6,20250826,Deluxe,32,1,31
6,20250827,Deluxe,32,0,32
6,20250828,Deluxe,32,1,31
6,20250829,Deluxe,32,0,32
6,20250830,Deluxe,32,0,32
6,20250831,Deluxe,32,2,30
6,20250901,Deluxe,32,1,31
6,20250902,Deluxe,32,0,32
6,20250903,Deluxe,32,1,31
6,20250904,Deluxe,32,2,30
6,20250905,Deluxe,32,1,31
6,20250906,Deluxe,32,0,32
6,20250907,Deluxe,32,1,31
6,20250908,Deluxe,32,1,31
6,20250909,Deluxe,32,0,32
6,20250910,Deluxe,32,1,31
6,20250911,Deluxe,32,1,31
6,20250912,Deluxe,32,1,31
6,20250913,Deluxe,32,0,32
6,20250914,Deluxe,32,0,32
6,20250915,Deluxe,32,4,28
6,20250916,Deluxe,32,1,31
6,20250917,Deluxe,32,0,32
6,20250918,Deluxe,32,1,31
6,20250919,Deluxe,32,0,32
6,20250920,Deluxe,32,2,30
6,20250921,Deluxe,32,2,30
6,20250922,Deluxe,32,1,31
6,20250923,Deluxe,32,1,31
6,20250924,Deluxe,32,1,31
6,20250925,Deluxe,32,2,30
6,20250926,Deluxe,32,1,31
6,20250927,Deluxe,32,0,32
6,20250928,Deluxe,32,0,32
6,20250929,Deluxe,32,1,31
6,20250930,Deluxe,32,0,32
6,20251001,Deluxe,32,2,30
6,20251002,Deluxe,32,1,31
6,20251003,Deluxe,32,0,32
6,20251004,Deluxe,32,3,29
6,20251005,Deluxe,32,1,31
6,20251006,Deluxe,32,2,30
6,20251007,Deluxe,32,1,31
6,20251008,Deluxe,32,3,29
6,20251009,Deluxe,32,2,30
6,20251010,Deluxe,32,0,32
6,20251011,Deluxe,32,2,30
6,20251012,Deluxe,32,0,32
6,20251013,Deluxe,32,2,30
6,20251014,Deluxe,32,2,30
6,20251015,Deluxe,32,0,32
6,20251016,Deluxe,32,2,30
6,20251017,Deluxe,32,1,31
6,20251018,Deluxe,32,1,31
6,20251019,Deluxe,32,0,32
6,20251020,Deluxe,32,2,30
6,20251021,Deluxe,32,1,31
6,20251022,Deluxe,32,1,31
6,20251023,Deluxe,32,0,32
6,20251024,Deluxe,32,1,31
6,20251025,Deluxe,32,0,32
6,20251026,Deluxe,32,0,32
6,20251027,Deluxe,32,1,31
6,20251028,Deluxe,32,1,31
6,20251029,Deluxe,32,1,31
6,20251030,Deluxe,32,0,32
6,20251031,Deluxe,32,1,31
6,20251101,Deluxe,32,3,29
6,20251102,Deluxe,32,0,32
6,20251103,Deluxe,32,1,31
6,20251104,Deluxe,32,0,32
6,20251105,Deluxe,32,2,30
6,20251106,Deluxe,32,2,30
6,20251107,Deluxe,32,0,32
6,20251108,Deluxe,32,2,30
6,20251109,Deluxe,32,2,30
6,20251110,Deluxe,32,1,31
6,20251111,Deluxe,32,1,31
6,20251112,Deluxe,32,1,31
6,20251113,Deluxe,32,0,32
6,20251114,Deluxe,32,0,32
6,20251115,Deluxe,32,1,31
6,20251116,Deluxe,32,1,31
6,20251117,Deluxe,32,1,31
6,20251118,Deluxe,32,6,26
6,20251119,Deluxe,32,1,31
6,20251120,Deluxe,32,1,31
6,20251121,Deluxe,32,2,30
6,20251122,Deluxe,32,0,32
6,20251123,Deluxe,32,2,30
6,20251124,Deluxe,32,2,30
6,20251125,Deluxe,32,2,30
6,20251126,Deluxe,32,0,32
6,20251127,Deluxe,32,1,31
6,20251128,Deluxe,32,1,31
6,20251129,Deluxe,32,1,31
6,20251130,Deluxe,32,3,29
6,20251201,Deluxe,32,0,32
6,20251202,Deluxe,32,3,29
6,20251203,Deluxe,32,1,31
6,20251204,Deluxe,32,0,32
6,20251205,Deluxe,32,1,31
6,20251206,Deluxe,32,1,31
6,20251207,Deluxe,32,0,32
6,20251208,Deluxe,32,1,31
6,20251209,Deluxe,32,1,31
6,20251210,Deluxe,32,1,31
6,20251211,Deluxe,32,3,29
6,20251212,Deluxe,32,0,32
6,20251213,Deluxe,32,1,31
6,20251214,Deluxe,32,0,32
6,20251215,Deluxe,32,2,30
6,20251216,Deluxe,32,1,31
6,20251217,Deluxe,32,1,31
6,20251218,Deluxe,32,1,31
6,20251219,Deluxe,32,2,30
6,20251220,Deluxe,32,1,31
6,20251221,Deluxe,32,3,29
6,20251222,Deluxe,32,1,31
6,20251223,Deluxe,32,0,32
6,20251224,Deluxe,32,1,31
6,20251225,Deluxe,32,1,31
6,20251226,Deluxe,32,1,31
6,20251227,Deluxe,32,2,30
6,20251228,Deluxe,32,2,30
6,20251229,Deluxe,32,0,32
6,20251230,Deluxe,32,0,32
6,20251231,Deluxe,32,0,32
6,20240101,Suite,15,0,15
6,20240102,Suite,15,0,15
6,20240103,Suite,15,1,14
6,20240104,Suite,15,0,15
6,20240105,Suite,15,1,14
6,20240106,Suite,15,0,15
6,20240107,Suite,15,0,15
6,20240108,Suite,15,0,15
6,20240109,Suite,15,1,14
6,20240110,Suite,15,0,15
6,20240111,Suite,15,0,15
6,20240112,Suite,15,1,14
6,20240113,Suite,15,1,14
6,20240114,Suite,15,0,15
6,20240115,Suite,15,0,15
6,20240116,Suite,15,0,15
6,20240117,Suite,15,0,15
6,20240118,Suite,15,0,15
6,20240119,Suite,15,0,15
6,20240120,Suite,15,0,15
6,20240121,Suite,15,0,15
6,20240122,Suite,15,1,14
6,20240123,Suite,15,0,15
6,20240124,Suite,15,0,15
6,20240125,Suite,15,0,15
6,20240126,Suite,15,1,14
6,20240127,Suite,15,0,15
6,20240128,Suite,15,0,15
6,20240129,Suite,15,0,15
6,20240130,Suite,15,1,14
6,20240131,Suite,15,1,14
6,20240201,Suite,15,1,14
6,20240202,Suite,15,2,13
6,20240203,Suite,15,0,15
6,20240204,Suite,15,0,15
6,20240205,Suite,15,1,14
6,20240206,Suite,15,2,13
6,20240207,Suite,15,0,15
6,20240208,Suite,15,0,15
6,20240209,Suite,15,0,15
6,20240210,Suite,15,0,15
6,20240211,Suite,15,0,15
